id_image,reference,chemin_image
1192-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+24835,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1192-1
1193-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+4933,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1193-1
1194-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+4937,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1194-1
1195-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+4940,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1195-1
1196-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+4934,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1196-1
1197-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+24825,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1197-1
1199-1,"Athenian Agora XXIII, p. 315, n° 1833, fig. 21.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1199-1
1200-1,"Athenian Agora XII, n° 1273, pl. 42.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1200-1
1201-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+4931,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1201-1
1204-1,"Athenian Agora XXIII, n° 632, pl. 60.
",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1204-1
1204-2,"Athenian Agora XXIII, n° 632, pl. 60.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1204-2
1204-3,"Athenian Agora XXIII, 1986 ( M. B. Moore et M. Zelia Pease Philippides, Attic Black-Figured Pottery), n° 632, pl. 60.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1204-3
1204-4,"Athenian Agora XXIII, 1986 ( M. B. Moore et M. Zelia Pease Philippides, Attic Black-Figured Pottery), n° 632, pl. 60.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1204-4
1205-1,"Athenian Agora XXIII, n° 381, pl. 37.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1205-1
1208-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+4550,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1208-1
1210-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+14391,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1210-1
1211-1,"Athenian Agora VIII, pl. 17, n° 297.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1211-1
1212-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+24839,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1212-1
1213-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+14393,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1213-1
1216-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+4938,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1216-1
1217-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+4941,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1217-1
1220-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+5234,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1220-1
1222-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+14384,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1222-1
1223-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+14385,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1223-1
1224-1,"Athenian Agora VIII, n° 363, pl. 21.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1224-1
1226-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+24827,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1226-1
1228-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+24829,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1228-1
123-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 115 recto.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/123-1
1234-1,"Athenian Agora XXIII, n° 312, pl. 32.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1234-1
124-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 115 recto.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/124-1
1242-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+5233,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1242-1
1242-2,http://www.agathe.gr/cgi-bin/record?lookup=P+5233,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1242-2
1243-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+14383,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1243-1
1244-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+24828,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1244-1
1245-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+24834,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1245-1
1249-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=AV+30.97,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1249-1
1250-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+14389,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1250-1
1250-2,http://www.agathe.gr/cgi-bin/record?lookup=P+14389,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1250-2
1252-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+4549,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1252-1
1253-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+4652,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1253-1
1254-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+14388,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1254-1
126-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 116 verso.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/126-1
1262-1,"G. Roger Edwards, ""Panathenaics of Hellenistic and Roman Times"", Hesperia 26/4 (1957), p. 320-349, p. 338, pl. 77, n° 6.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1262-1
1263-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+4839,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1263-1
1264-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+14387,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1264-1
1265-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+5222,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1265-1
1265-2,http://www.agathe.gr/cgi-bin/record?lookup=AV+30.106,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1265-2
1266-1,"Athenian Agora XXIII, n° 374, pl. 36.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1266-1
1267-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+4840,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1267-1
1268-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+5223 (m),/home/marine/Documents/Musee-Fauvel/base_de_donnees/1268-1
1268-2,http://www.agathe.gr/cgi-bin/record?lookup=P+5223 (e),/home/marine/Documents/Musee-Fauvel/base_de_donnees/1268-2
1269-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+14392,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1269-1
1271-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+14386,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1271-1
1273-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=P+24837,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1273-1
1276-1,"Athenian Agora XXIII, n° 1353, pl. 93.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1276-1
1277-1,"BnF, Manuscrits, suppl. grec. 560, f. 2 r°.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1277-1
1277-2,"L. Vulliamy, Examples of ornamental sculpture in architecture drawn from the Originals of bronze, marble and Terracotta in Greece, Asia Minor and Italy by Lewis Vulliamy archt. In the years 1818, 1819, 1820, 18 [..] and engraved by Henry Moses, London, 1823-1825, pl.II, n° 5.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1277-2
1282-1,"Athenian Agora VI, n° 586.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1282-1
1285-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=S+515.,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1285-1
1286-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=S+520 ,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1286-1
1290-1,Agathe Database : http://www.agathe.gr/cgi-bin/record?lookup=S+534,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1290-1
129-1,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 131.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/129-1
1291-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=S+551,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1291-1
1291-2,http://www.agathe.gr/cgi-bin/record?lookup=S+551,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1291-2
129-2,"BnF, Manuscrits, ms. fr. 22877, I, f. 113 recto.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/129-2
1296-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=S+499,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1296-1
130-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 112 verso.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/130-1
130-2,"BnF, Estampes, Gb 15 c, n° 694 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/130-2
1307-1,"Boeckh, CIG 1, 1036.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1307-1
1308-1,"RMN, cote cliché n°98-011668. ©Hervé Lewandowski",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1308-1
1309-1,"Athènes, Musée Benaki, Album de Thomas Hope, vol. IV, inv. n° 27237.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1309-1
131-1,"M. Hamiaux, Les sculptures grecques (Musée du Louvre), I, Paris, 2001, p. 234, n° 248.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/131-1
1311-1,"Musée du Louvre, département d’Arts Graphiques, RF 4841.76.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1311-1
1312-1,"The Unedited Antiquities of Attica, Londres, 1817, chap. VII, pl. 2. (Restitution de la statue à l’intérieur du temple, fait à partir d’une statue de koré trouvée par Gell, cf. Magasin Encyclopédique, 1813, V, p. 365.).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1312-1
1312-2,"I. Travlos, Bildlexikon zur Topographie des antiken Athen, Tübingen, 1988, fig. 498.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1312-2
1313-1,"P.H.A. Wolters, « Deux bas-reliefs attiques disparus », BCH (1894), p. 489.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1313-1
1313-2,"British Museum, Department of Greek and Roman Antiquities, Gell’s sketch book 8, f. 73.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1313-2
1314-1,"F. L. Bastet, Collections of the National Museum of Antiquities in Leiden, VI, De drie collecties Rottiers te Leiden, Leyde, 1987, pl. III, n° 18",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1314-1
1315-1,"F. L. Bastet, Collections of the National Museum of Antiquities in Leiden, VI, De drie collecties Rottiers te Leiden, Leyde, 1987, pl. III, n° 22.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1315-1
1316-1,"Athènes, Musée Benaki, Album de Thomas Hope, vol. IV, inv. 272856. Dessin de la collection de Thomas Hope (Préaux d’après Fauvel?). Photo A. Zambon.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1316-1
1317-1,"BnF, Estampes, Gb 15b, f. 35.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1317-1
1317-2,Catalogue en ligne du British Museum : http://www.britishmuseum.org/collectionimages/AN00879/AN00879094_001_l.jpg,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1317-2
1319-1,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 154 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1319-1
1319-2,"A.C. de Tubières comte de Caylus, Recueil d’Antiquités Égyptiennes, Étrusques Grecques, Romaines et Gauloises, Paris, 1752-1767, III, pl. XXXII, fig. II (pour comparaison), fragment trouvé à Athènes.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1319-2
1319-3,http://agora.ascsa.net/id/agora/image/2012.22.0362?q=brazier%20satyr&t=&v=icons&sort=&s=12,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1319-3
1320-1,"The Unedited Antiquities of Attica, Londres, 1817, chap. VII, pl. 2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1320-1
1320-2,British Museum online catalogue : http://www.britishmuseum.org/research/search_the_collection_database/search_object_image.aspx?currentpage=1&asset_id=14428&orig=%2fresearch%2fsearch_the_collection_database.aspx&partid=1&searchtext=gandy&objectid=406275&numpages=10,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1320-2
1320-3,"Strasbourg, BNU, fonds Haller von Hallerstein, ms 2723, 2, 6 (carnet n° 13), f. 20.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1320-3
132-1,"British Museum, Photo of the Department of Greek and Roman Antiquities",/home/marine/Documents/Musee-Fauvel/base_de_donnees/132-1
1321-1,"The Unedited Antiquities of Attica, Londres, 1817, chap. VII, pl. 2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1321-1
1322-1,"Versailles, Petites écuries, 0733. Détail montrant la technique de fabrication du moulage avec morceaux de bois et de fer à l’intérieur (photo A. Zambon).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1322-1
1322-2,"Versailles, Petites écuries (0733), photo A. Zambon. Moulage d’une plaque de la frise du Parthénon.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1322-2
1322-3,"Versailles, Petites écuries. Photo A. Zambon. Vue d’ensemble d’une partie des moulages de la frise du Parthénon.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1322-3
1322-4,"Versailles, Petites écuries. photo A. Zambon. Moulage de la frise du Parthénon.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1322-4
1323-1,"Institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1323-1
1323-2,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 133.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1323-2
1324-1,"I. Travlos, Bildlexikon zur Topographie des Antiken Attika, Tübingen, 1988, p. 163, fig. 203.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1324-1
1326-1,"BnF, Manuscrits, ms. fr. 22870, f. 81.8 v.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1326-1
1326-2,"BnF, Manuscrits, suppl. grec 560, f. 8.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1326-2
1327-1,"BNF, Manuscrits, ms. fr. 22870, f. 81.27 r.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1327-1
1328-1,"BNF, Manuscrits, ms. fr. 22870, f. 81.54 r.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1328-1
1328-2,"BnF, Manuscrits, ms. fr. 22870, f. 85 r.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1328-2
1329-1,"BNF, Manuscrits, ms. fr. 22870, f. 81.55 r.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1329-1
1329-2,"BnF, Manuscrits, ms. fr. 22870, f. 85 r. ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1329-2
133-1,"BNF, Estampes, Gb 69, f. 4 (dessin de Dubois).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/133-1
1331-1,"BNF, Manuscrits, ms. fr. 22870, f. 84 v. ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1331-1
133-2,"A. L. Millin, Atlas du Voyage dans les Départements du Midi de la France, Paris, 1807, pl. XXVI,5-6",/home/marine/Documents/Musee-Fauvel/base_de_donnees/133-2
1332-1,"BNF, Manuscrits, ms. fr. 22870, f. 84 v.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1332-1
133-3,"Fr. Queyrel, « Un nouveau document sur la collection Choiseul-Gouffier », CRAI (2007), p. 1145, fig. 1 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/133-3
1335-1,"BNF, Manuscrits, ms. fr. 22870, f. 102 v",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1335-1
1335-2,"BnF, Manuscrits, ms. fr. 22870, f. 101 v.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1335-2
1336-1,"BNF, Manuscrits, ms. fr. 22870, f. 152 r.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1336-1
1337-1,"BNF, Manuscrits, ms. fr. 22870, f. 85 v.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1337-1
1339-1,"A. C. Quatremère de Quincy, Le Jupiter olympien..., Paris, 1814, p. xxv (gravure d'après un dessin de Fauvel).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1339-1
1339-2,"La statue originale, aujourd’hui à Munich d'après https://upload.wikimedia.org/wikipedia/commons/e/ea/Aphaia_pediment_Athena_W-I_Glyptothek_Munich_74.jpg ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1339-2
1339-3,https://www.flickr.com/photos/127226743@N02/22585972633/ Statue d’Athéna : proposition de restitution au musée d’Egine.,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1339-3
1341-1,"BNF, Cartes et plans, Ge F, carte 13012 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1341-1
1342-1,"BNF, Cartes et plans, Ge F, carte 13012 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1342-1
1342-2,http://www.agathe.gr/cgi-bin/record?lookup=A+630,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1342-2
1350-1,"BnF, Estampes, Gb 15b Pet. Fol., n° 149.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1350-1
135-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. VI, 2-5. ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/135-1
135-2,"L. Beschi, « Uno scavo del 1819 nel demo di Aixone (Glyphada) : nuove individuazioni », ADelt 30 (1975), p. 313. (cette restitution ne serait finalement pas acceptable selon Beschi AE 2001, p. 97, note 87).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/135-2
135-3,"O. Harl, Fauvel und die Theronstele, AAA 4 (1971), p. 423, fig. 5.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/135-3
135-4,"À gauche : W. Kinnard (éd.),The Antiquities of Athens measured and delineated, Londres, 1827, p. 13, fig. B. À droite : L. Vulliamy, Examples of ornamental sculpture in architecture drawn from the Originals of bronze,  Londres, 1823-1825, pl. 19,4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/135-4
1358-1,"BnF, Estampes, Gb 15b Pet. Fol., n° 479.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1358-1
1358-2,"BnF, Estampes, Gb 15 c Pet. Fol., f. 1, n° 490.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1358-2
136-1,"O. Masson, « Notes sur les inscriptions grecques du musée du Louvre jadis conservées au Cabinet des Médailles », BCH 111 (1987), p. 273, fig. 3.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/136-1
1361-1,"BNF, Estampes, Gb 15 b pet. fol., f. 194, n° 399 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1361-1
1362-1,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 228.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1362-1
1362-2,"P.A. Marx, “Acropolis 625 (Endoios Athena) and the Rediscovery of Its Findspot”, Hesperia 70 (2001), p. 223, fig. 1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1362-2
1362-3,Dessin de Gell conservé au British Museum: http://www.britishmuseum.org/collectionimages/AN01133/AN01133985_001_l.jpg,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1362-3
1363-1,"Institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1363-1
1364-1,"Ashmolean Museum, Burgon's Archive, dessin de Burgon, f. 239.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1364-1
1364-2,"CVA British Museum 2010, pl. 52, fig. 100.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1364-2
1364-3,http://www.britishmuseum.org/collectionimages/AN00755/AN00755337_003_l.jpg,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1364-3
1364-4,http://www.britishmuseum.org/collectionimages/AN00137/AN00137081_001_l.jpg,/home/marine/Documents/Musee-Fauvel/base_de_donnees/1364-4
1366-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 12 r°.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1366-1
1367-1,"Ch. Orgogozo et Y. Lintz (éd.), Vases, bronzes, marbres et autres antiques. Dépôts du musée du Louvre en 1875, Paris, 2007, p. 108, n° 57.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/1367-1
